005178623858400000,0321681110,0840176685,755,Call,3906,BTS-005
005178623858400001,0798759962,0764727150,1423,Call,5267,BTS-005
005178623858400002,0891151506,0360968348,145,Call,922,BTS-005
005178623858400003,0844128681,0889601701,39,Data,1841,BTS-005
005178623858400004,0370595757,0994254761,1607,Call,5071,BTS-005
005178623858400005,0707857693,0857585903,356,Data,15376,BTS-005
005178623858400006,0974816304,0855563915,0,SMS,250,BTS-005
005178623858400007,0761835842,0968423808,0,SMS,500,BTS-005
005178623858400008,0396986117,0784038079,1201,Call,5383,BTS-005
005178623858400009,0373551948,0857700191,979,Call,3407,BTS-005
005178623858400010,0908096458,0796577225,1280,Call,6975,BTS-005
005178623858400011,0343099805,0936821786,465,Call,2540,BTS-005
005178623858400012,0791823447,0841015941,1215,Call,4437,BTS-005
005178623858400013,0816429922,0989599531,1773,Call,4675,BTS-005
005178623858400014,0833237005,0343740733,1391,Data,55086,BTS-005
005178623858400015,0324718750,0847981218,1454,Call,6731,BTS-005
005178623858400016,0353805238,0346164052,0,SMS,350,BTS-005
005178623858400017,0390438321,0921233951,616,Data,28179,BTS-005
005178623858400018,0980028003,0972910488,0,SMS,500,BTS-005
005178623858400019,0348217051,0968763718,422,Call,1226,BTS-005
005178623858400020,0859310068,0778193529,718,Call,2985,BTS-005
005178623858400021,0330102114,0929674123,719,Call,2118,BTS-005
005178623858400022,0994481550,0786398577,0,SMS,500,BTS-005
005178623858400023,0771355060,0339033475,271,Data,7943,BTS-005
005178623858400024,0374431146,0765984849,879,Call,5247,BTS-005
005178623858400025,0899578241,0929710413,0,SMS,250,BTS-005
005178623858400026,0858992232,0974206423,562,Call,1456,BTS-005
005178623858400027,0373695604,0351276839,383,Call,1990,BTS-005
005178623858400028,0761823335,0941392801,1604,Call,9449,BTS-005
005178623858400029,0912023161,0973985471,527,Call,3174,BTS-005
005178623858400030,0768176285,0783074322,935,Call,4809,BTS-005
005178623858400031,0923452498,0772318297,816,Data,19718,BTS-005
005178623858400032,0993851905,0816011802,1553,Call,9561,BTS-005
005178623858400033,0771186869,0911596658,1289,Call,4770,BTS-005
005178623858400034,0360288131,0938393080,1188,Call,6252,BTS-005
005178623858400035,0882256921,0384498019,1514,Call,5051,BTS-005
005178623858400036,0857460811,0768456906,1119,Call,4724,BTS-005
005178623858400037,0334456863,0353517439,1762,Call,11406,BTS-005
005178623858400038,0979585951,0375789273,670,Data,25831,BTS-005
005178623858400039,0822473452,0785946713,786,Call,3198,BTS-005
005178623858400040,0348730462,0888129732,225,Data,6682,BTS-005
005178623858400041,0363431307,0331004898,103,Call,564,BTS-005
005178623858400042,0390680530,0835700158,332,Call,1433,BTS-005
005178623858400043,0922865974,0941321943,8,Call,36,BTS-005
005178623858400044,0997372413,0911293579,275,Data,10115,BTS-005
005178623858400045,0988381461,0327266769,643,Call,3973,BTS-005
005178623858400046,0382681294,0794790512,519,Call,1763,BTS-005
005178623858400047,0701437942,0352592192,0,SMS,500,BTS-005
005178623858400048,0840557364,0780452269,255,Call,1587,BTS-005
005178623858400049,0996470993,0396860603,550,Data,22642,BTS-005
005178623858400050,0830829790,0365196147,703,Call,2192,BTS-005
005178623858400051,0996429841,0999717659,1695,Call,5749,BTS-005
005178623858400052,0342109119,0707328483,1102,Call,2915,BTS-005
005178623858400053,0321271235,0773818226,948,Call,6021,BTS-005
005178623858400054,0385009597,0781789745,660,Call,1865,BTS-005
005178623858400055,0889562193,0339378303,1415,Call,3794,BTS-005
005178623858400056,0389153173,0931077880,0,SMS,250,BTS-005
005178623858400057,0993490792,0821568592,0,SMS,250,BTS-005
005178623858400058,0911251634,0799308947,1758,Call,8515,BTS-005
005178623858400059,0948507643,0998837867,548,Data,11784,BTS-005
005178623858400060,0896496188,0977455629,1527,Call,5841,BTS-005
005178623858400061,0704182005,0914102676,288,Call,1012,BTS-005
005178623858400062,0968238734,0943954123,0,SMS,350,BTS-005
005178623858400063,0948077816,0963688331,0,SMS,350,BTS-005
005178623858400064,0397689358,0916332351,1177,Call,3713,BTS-005
005178623858400065,0904152958,0847673116,975,Call,6310,BTS-005
005178623858400066,0979861915,0320813893,939,Data,25557,BTS-005
005178623858400067,0334001747,0395423825,1019,Call,6657,BTS-005
005178623858400068,0388542965,0369837639,0,SMS,500,BTS-005
005178623858400069,0320922043,0399573910,1506,Call,7443,BTS-005
005178623858400070,0906613457,0320160910,778,Call,2461,BTS-005
005178623858400071,0973862769,0797287262,0,SMS,250,BTS-005
005178623858400072,0769471182,0815278749,838,Data,41964,BTS-005
005178623858400073,0764813152,0909165273,1278,Call,6567,BTS-005
005178623858400074,0968022776,0324608793,1367,Call,8174,BTS-005
005178623858400075,0984193754,0332724848,72,Call,305,BTS-005
005178623858400076,0337778141,0981481718,1716,Call,5019,BTS-005
005178623858400077,0817528041,0977211775,128,Data,4900,BTS-005
005178623858400078,0888763354,0824077402,708,Call,4658,BTS-005
005178623858400079,0762784723,0838421724,654,Data,14354,BTS-005
005178623858400080,0922189228,0894620216,1702,Call,4390,BTS-005
005178623858400081,0350395218,0764210765,0,SMS,500,BTS-005
005178623858400082,0933557507,0357900155,102,Call,369,BTS-005
005178623858400083,0890041755,0391098097,1719,Call,6920,BTS-005
005178623858400084,0857828144,0388494114,1407,Call,5371,BTS-005
