002178623858400000,0814041056,0982173753,64,Call,317,BTS-002
002178623858400001,0904468416,0900685112,0,SMS,500,BTS-002
002178623858400002,0372069141,0829148918,1154,Data,25114,BTS-002
002178623858400003,0399560414,0784738645,280,Data,13206,BTS-002
002178623858400004,0760254112,0977295398,532,Call,2212,BTS-002
002178623858400005,0972961439,0341324529,82,Data,3970,BTS-002
002178623858400006,0389110479,0848475775,947,Call,5717,BTS-002
002178623858400007,0939447739,0363281326,1628,Call,10089,BTS-002
002178623858400008,0926422984,0784196453,339,Data,17731,BTS-002
002178623858400009,0347181880,0820575190,291,Data,15879,BTS-002
002178623858400010,0949717956,0346445481,454,Call,1429,BTS-002
002178623858400011,0922295408,0936849973,1797,Call,7663,BTS-002
002178623858400012,0843618939,0949399903,1395,Call,6076,BTS-002
002178623858400013,0980600169,0844566868,1586,Call,3976,BTS-002
002178623858400014,0840300476,0844194124,1302,Call,5944,BTS-002
002178623858400015,0792298646,0990986651,1245,Call,6106,BTS-002
002178623858400016,0990027572,0832693609,1463,Call,5900,BTS-002
002178623858400017,0835050612,0395439324,547,Call,3361,BTS-002
002178623858400018,0810181551,0847490458,0,SMS,250,BTS-002
002178623858400019,0337538033,0343652438,1559,Call,4800,BTS-002
002178623858400020,0764558867,0883548017,1521,Call,6466,BTS-002
002178623858400021,0769472143,0928005295,143,Call,621,BTS-002
002178623858400022,0964256435,0761915359,0,SMS,250,BTS-002
002178623858400023,0761412649,0940713636,608,Call,1548,BTS-002
002178623858400024,0341926542,0770124719,1344,Call,3810,BTS-002
002178623858400025,0850637718,0773127156,0,SMS,500,BTS-002
002178623858400026,0824173293,0764765508,0,SMS,500,BTS-002
002178623858400027,0372749790,0979724099,0,SMS,250,BTS-002
002178623858400028,0333335990,0350638248,534,Data,31588,BTS-002
002178623858400029,0971519993,0380651266,730,Call,3630,BTS-002
002178623858400030,0793631046,0334588860,0,SMS,350,BTS-002
002178623858400031,0328729290,0359319484,122,Call,434,BTS-002
002178623858400032,0920021400,0705895482,0,SMS,350,BTS-002
002178623858400033,0883187932,0837994943,1215,Data,50647,BTS-002
002178623858400034,0332899490,0897994885,0,SMS,500,BTS-002
002178623858400035,0932858456,0977981044,184,Call,1105,BTS-002
002178623858400036,0916097685,0904964092,806,Data,31456,BTS-002
002178623858400037,0771500245,0326973282,1605,Call,7285,BTS-002
002178623858400038,0824889676,0360385335,1375,Call,4930,BTS-002
002178623858400039,0841110359,0930040073,1540,Call,10123,BTS-002
002178623858400040,0343715446,0766973565,0,SMS,250,BTS-002
002178623858400041,0992744636,0904138921,0,SMS,250,BTS-002
002178623858400042,0347495163,0895034774,1614,Data,48813,BTS-002
002178623858400043,0925841710,0909790335,728,Data,39373,BTS-002
002178623858400044,0945879613,0769532068,1562,Call,10383,BTS-002
002178623858400045,0974387123,0350684746,1274,Data,28512,BTS-002
002178623858400046,0375908932,0834948688,1338,Data,40431,BTS-002
002178623858400047,0942421401,0395875286,1054,Call,5209,BTS-002
002178623858400048,0817522391,0354835383,0,SMS,350,BTS-002
002178623858400049,0810542514,0906608706,1773,Data,42184,BTS-002
002178623858400050,0965363907,0374266994,735,Call,4451,BTS-002
002178623858400051,0390859152,0766232198,0,SMS,350,BTS-002
002178623858400052,0974765274,0375095029,1725,Call,4690,BTS-002
002178623858400053,0928749434,0391379240,1107,Data,26307,BTS-002
002178623858400054,0345193572,0354061031,881,Call,3290,BTS-002
002178623858400055,0819930438,0933265802,1240,Call,3912,BTS-002
002178623858400056,0996563681,0761414531,0,SMS,350,BTS-002
002178623858400057,0949211287,0333919548,0,SMS,500,BTS-002
002178623858400058,0384443950,0884538696,426,Call,1567,BTS-002
002178623858400059,0975190053,0393551979,1738,Call,4390,BTS-002
002178623858400060,0775096677,0946086357,1316,Data,70443,BTS-002
002178623858400061,0772565508,0996144557,1596,Call,10182,BTS-002
002178623858400062,0916329632,0919882558,1697,Data,86015,BTS-002
002178623858400063,0914369984,0377508538,1721,Call,10644,BTS-002
002178623858400064,0997986742,0378031541,139,Call,763,BTS-002
002178623858400065,0796369093,0835802186,792,Data,38483,BTS-002
002178623858400066,0969660877,0381708748,0,SMS,350,BTS-002
002178623858400067,0384033365,0968050288,0,SMS,250,BTS-002
002178623858400068,0370549845,0975976673,1731,Call,8745,BTS-002
002178623858400069,0348547773,0931177957,0,SMS,350,BTS-002
002178623858400070,0997782737,0393130285,0,SMS,350,BTS-002
002178623858400071,0827239291,0341386898,0,SMS,350,BTS-002
002178623858400072,0345870770,0913029638,437,Data,26124,BTS-002
002178623858400073,0946682350,0937966334,47,Call,308,BTS-002
002178623858400074,0944699129,0970605145,926,Call,3629,BTS-002
002178623858400075,0942117011,0328575428,70,Call,451,BTS-002
002178623858400076,0924294878,0761243116,1798,Call,8794,BTS-002
002178623858400077,0774795070,0821303970,0,SMS,350,BTS-002
002178623858400078,0386171188,0381637947,1475,Data,73204,BTS-002
002178623858400079,0810491005,0858059741,0,SMS,350,BTS-002
002178623858400080,0837213894,0332199652,0,SMS,250,BTS-002
002178623858400081,0358892969,0705384474,624,Call,2252,BTS-002
002178623858400082,0799352716,0826347196,1602,Call,6695,BTS-002
002178623858400083,0776044922,0981918745,1760,Data,72510,BTS-002
002178623858400084,0331940870,0942243445,909,Call,2884,BTS-002
