004178623858500000,0823233591,0881929876,480,Call,1691,BTS-004
004178623858500001,0964272037,0397437336,0,SMS,350,BTS-004
004178623858500002,0983892562,0364160864,1705,Call,10902,BTS-004
004178623858500003,0334002499,0969474458,0,SMS,350,BTS-004
004178623858500004,0988122651,0969644746,0,SMS,500,BTS-004
004178623858500005,0844016176,0990226528,1153,Data,49710,BTS-004
004178623858500006,0779986746,0943338780,779,Call,4787,BTS-004
004178623858500007,0838796601,0813906356,0,SMS,500,BTS-004
004178623858500008,0774088311,0811565262,1578,Call,4426,BTS-004
004178623858500009,0320510243,0817510601,948,Call,4918,BTS-004
004178623858500010,0347390621,0971829784,235,Call,1199,BTS-004
004178623858500011,0379923584,0990765759,1546,Call,5266,BTS-004
004178623858500012,0704071859,0906552782,51,Data,2600,BTS-004
004178623858500013,0762722657,0972402404,1252,Call,3955,BTS-004
004178623858500014,0346545389,0814114393,721,Call,1889,BTS-004
004178623858500015,0826337472,0931256840,1188,Call,4050,BTS-004
004178623858500016,0929416399,0381540236,0,SMS,250,BTS-004
004178623858500017,0845118595,0907954673,1613,Call,7635,BTS-004
004178623858500018,0884562097,0789832657,1220,Data,33490,BTS-004
004178623858500019,0942565670,0360283459,156,Data,7066,BTS-004
004178623858500020,0828275248,0707608993,764,Call,4276,BTS-004
004178623858500021,0773963539,0916732734,1029,Data,44067,BTS-004
004178623858500022,0349767495,0360099951,0,SMS,350,BTS-004
004178623858500023,0388025178,0327413890,794,Call,4894,BTS-004
004178623858500024,0342940980,0324252761,1199,Call,3263,BTS-004
004178623858500025,0815111945,0890667265,419,Call,2426,BTS-004
004178623858500026,0358955579,0895359609,99,Call,404,BTS-004
004178623858500027,0851739320,0786025414,0,SMS,350,BTS-004
004178623858500028,0949463003,0946023559,269,Data,6576,BTS-004
004178623858500029,0911207187,0887114909,1031,Call,5252,BTS-004
004178623858500030,0353254432,0842751571,332,Data,8897,BTS-004
004178623858500031,0362376198,0835547284,0,SMS,500,BTS-004
004178623858500032,0907691560,0845096810,792,Data,21235,BTS-004
004178623858500033,0396979516,0340222878,1403,Call,3578,BTS-004
004178623858500034,0373072024,0837453776,872,Call,4618,BTS-004
004178623858500035,0398097912,0783103842,516,Call,1447,BTS-004
004178623858500036,0379810026,0815472080,186,Call,759,BTS-004
004178623858500037,0328333799,0775605442,0,SMS,250,BTS-004
004178623858500038,0987801191,0344455164,925,Data,20990,BTS-004
004178623858500039,0799881870,0704167304,0,SMS,500,BTS-004
004178623858500040,0902783456,0387162945,603,Call,2303,BTS-004
004178623858500041,0828387266,0885019653,0,SMS,350,BTS-004
004178623858500042,0329642766,0925702859,472,Data,26133,BTS-004
004178623858500043,0896467261,0375296654,0,SMS,350,BTS-004
004178623858500044,0895035829,0782231414,0,SMS,250,BTS-004
004178623858500045,0372050911,0770410760,0,SMS,350,BTS-004
004178623858500046,0813055590,0385232168,60,Data,3032,BTS-004
004178623858500047,0895209050,0395758181,0,SMS,350,BTS-004
004178623858500048,0837058506,0322949897,75,Data,4440,BTS-004
004178623858500049,0987241805,0963362466,0,SMS,350,BTS-004
004178623858500050,0702674627,0880364369,703,Call,3534,BTS-004
004178623858500051,0380877772,0982573889,821,Data,23763,BTS-004
004178623858500052,0834327378,0886459033,0,SMS,500,BTS-004
004178623858500053,0895980695,0388351378,0,SMS,500,BTS-004
004178623858500054,0893766965,0925827211,1685,Call,9886,BTS-004
004178623858500055,0858871814,0796478296,819,Call,2845,BTS-004
004178623858500056,0917206855,0857197680,958,Data,41018,BTS-004
004178623858500057,0910529097,0826868073,1248,Call,5333,BTS-004
004178623858500058,0384634860,0928147932,761,Call,2595,BTS-004
004178623858500059,0360676261,0797762750,1421,Data,71820,BTS-004
004178623858500060,0827246418,0378957354,698,Call,4316,BTS-004
