004178623858400000,0349480193,0880585462,610,Data,20502,BTS-004
004178623858400001,0905100810,0851899606,618,Call,3672,BTS-004
004178623858400002,0820343196,0948860404,150,Data,6334,BTS-004
004178623858400003,0328047302,0928321315,715,Call,3229,BTS-004
004178623858400004,0384274727,0921876462,408,Call,2135,BTS-004
004178623858400005,0844441255,0787268972,1354,Call,5485,BTS-004
004178623858400006,0369361170,0895739093,1201,Data,43708,BTS-004
004178623858400007,0369977865,0840455436,455,Call,1879,BTS-004
004178623858400008,0815902306,0983769129,1319,Call,6989,BTS-004
004178623858400009,0774417737,0991449213,1303,Call,5323,BTS-004
004178623858400010,0706434587,0815889373,595,Data,34306,BTS-004
004178623858400011,0371414220,0934134998,0,SMS,350,BTS-004
004178623858400012,0817494116,0889095010,1024,Call,6054,BTS-004
004178623858400013,0767566618,0775375026,1146,Data,47241,BTS-004
004178623858400014,0389935304,0793665360,1235,Call,3919,BTS-004
004178623858400015,0351556250,0835846079,764,Data,38583,BTS-004
004178623858400016,0373864310,0326727127,388,Data,21032,BTS-004
004178623858400017,0361277547,0770351829,1005,Call,2798,BTS-004
004178623858400018,0889863466,0910220386,9,Call,55,BTS-004
004178623858400019,0926833077,0760278978,1690,Call,10305,BTS-004
004178623858400020,0847348369,0788450725,1745,Call,11145,BTS-004
004178623858400021,0987284766,0949542255,646,Call,3957,BTS-004
004178623858400022,0898848195,0929738190,1459,Call,7917,BTS-004
004178623858400023,0321059408,0846996656,426,Call,2271,BTS-004
004178623858400024,0931835499,0374408269,214,Call,972,BTS-004
004178623858400025,0330210434,0382494103,1062,Call,3399,BTS-004
004178623858400026,0325500794,0341024875,1400,Call,6841,BTS-004
004178623858400027,0825200509,0837901061,1376,Call,8625,BTS-004
004178623858400028,0339126636,0833573975,1326,Call,3637,BTS-004
004178623858400029,0972095646,0848996311,523,Call,3420,BTS-004
004178623858400030,0368585616,0948198711,984,Call,5480,BTS-004
004178623858400031,0848062866,0789812575,747,Call,4064,BTS-004
004178623858400032,0975669871,0857777045,0,SMS,250,BTS-004
004178623858400033,0965490132,0896304036,426,Data,15643,BTS-004
004178623858400034,0961397672,0769895871,677,Call,2662,BTS-004
004178623858400035,0339578423,0782832003,0,SMS,250,BTS-004
004178623858400036,0843806635,0358652999,1227,Call,4739,BTS-004
004178623858400037,0795991471,0387225491,574,Data,19660,BTS-004
004178623858400038,0772113654,0386155334,1271,Call,5801,BTS-004
004178623858400039,0797725828,0325708026,0,SMS,500,BTS-004
004178623858400040,0856690476,0919517031,1752,Data,87174,BTS-004
004178623858400041,0783450948,0786600397,1099,Data,36390,BTS-004
004178623858400042,0853548326,0763843637,0,SMS,250,BTS-004
004178623858400043,0834998748,0838675794,0,SMS,350,BTS-004
004178623858400044,0705995673,0337658513,0,SMS,250,BTS-004
004178623858400045,0792990394,0344051581,993,Call,4810,BTS-004
004178623858400046,0333203296,0969089613,849,Call,5386,BTS-004
004178623858400047,0358525533,0846201640,1669,Data,44561,BTS-004
004178623858400048,0353519909,0793931116,1018,Data,43877,BTS-004
004178623858400049,0852961680,0779542468,1383,Call,8979,BTS-004
004178623858400050,0399629239,0366273439,52,Data,2336,BTS-004
004178623858400051,0361341526,0889355114,1626,Call,7503,BTS-004
004178623858400052,0855164575,0829461427,634,Data,37814,BTS-004
004178623858400053,0396068181,0338267074,0,SMS,500,BTS-004
004178623858400054,0799514840,0366810456,1669,Data,68504,BTS-004
004178623858400055,0323970659,0375943350,112,Data,2647,BTS-004
004178623858400056,0989199174,0836617595,643,Call,1658,BTS-004
004178623858400057,0822682795,0885698281,1407,Call,3563,BTS-004
004178623858400058,0363522531,0883442915,341,Call,1826,BTS-004
004178623858400059,0972712758,0375771910,520,Call,3380,BTS-004
004178623858400060,0799499402,0927490884,236,Call,1301,BTS-004
004178623858400061,0355674254,0833408697,821,Data,48036,BTS-004
004178623858400062,0909433558,0916844280,300,Call,1448,BTS-004
004178623858400063,0396428784,0811833038,1327,Call,5969,BTS-004
004178623858400064,0984860443,0913681285,545,Call,1411,BTS-004
004178623858400065,0917352788,0829238173,147,Call,969,BTS-004
004178623858400066,0350354942,0834107393,0,SMS,250,BTS-004
004178623858400067,0347949128,0906790957,1671,Call,9576,BTS-004
004178623858400068,0947683037,0700345689,227,Call,1115,BTS-004
004178623858400069,0882204456,0766022955,0,SMS,250,BTS-004
004178623858400070,0969536845,0346081612,394,Call,1383,BTS-004
004178623858400071,0393615850,0707883560,1682,Call,7227,BTS-004
004178623858400072,0922170841,0784517905,724,Data,18415,BTS-004
004178623858400073,0942375389,0822532106,1687,Data,85766,BTS-004
004178623858400074,0365978260,0770166827,1429,Data,32076,BTS-004
004178623858400075,0373768609,0707258894,1749,Data,80555,BTS-004
004178623858400076,0853055188,0856084763,970,Call,2621,BTS-004
004178623858400077,0884041809,0793758863,0,SMS,350,BTS-004
004178623858400078,0353622962,0899847429,1640,Call,5058,BTS-004
004178623858400079,0810422429,0381554141,0,SMS,500,BTS-004
004178623858400080,0764030111,0887248067,1609,Call,7946,BTS-004
004178623858400081,0845800895,0856674431,425,Call,2446,BTS-004
004178623858400082,0835188520,0705893578,1231,Data,34554,BTS-004
004178623858400083,0984226500,0980509875,1556,Data,60824,BTS-004
004178623858400084,0979371694,0328691314,1323,Data,52601,BTS-004
004178623858400085,0920309889,0350212640,591,Data,29534,BTS-004
004178623858400086,0782679629,0996570630,854,Data,24060,BTS-004
004178623858400087,0320257917,0962611252,628,Call,4097,BTS-004
004178623858400088,0986180445,0894186070,1615,Call,5309,BTS-004
004178623858400089,0831396394,0980323799,713,Call,3737,BTS-004
004178623858400090,0919539312,0980941894,1285,Data,36330,BTS-004
004178623858400091,0827771074,0340798036,1570,Data,85046,BTS-004
004178623858400092,0357769698,0996009873,0,SMS,500,BTS-004
004178623858400093,0970099313,0887290407,684,Call,2994,BTS-004
004178623858400094,0900780612,0947962879,696,Call,2463,BTS-004
004178623858400095,0799820521,0848480274,0,SMS,250,BTS-004
004178623858400096,0967527804,0329607792,287,Call,1324,BTS-004
004178623858400097,0391890363,0829362384,886,Call,4751,BTS-004
004178623858400098,0947930895,0838708156,137,Call,871,BTS-004
004178623858400099,0881177740,0331683708,320,Call,1230,BTS-004
004178623858400100,0705672298,0841297250,1142,Call,3428,BTS-004
004178623858400101,0327334202,0379026584,1330,Data,69526,BTS-004
004178623858400102,0369884502,0991020715,932,Call,3282,BTS-004
004178623858400103,0948499959,0353421679,374,Call,2032,BTS-004
004178623858400104,0349876077,0961801565,116,Call,740,BTS-004
004178623858400105,0817259091,0833358626,1373,Data,32598,BTS-004
004178623858400106,0883906469,0841803418,0,SMS,350,BTS-004
004178623858400107,0788772622,0850039551,58,Call,367,BTS-004
004178623858400108,0384084267,0779636158,1776,Data,48978,BTS-004
004178623858400109,0910869339,0329394161,1193,Data,44242,BTS-004
004178623858400110,0371345847,0702028310,524,Data,20710,BTS-004
004178623858400111,0367738585,0909926994,398,Call,1603,BTS-004
004178623858400112,0847968267,0379952793,189,Data,4682,BTS-004
004178623858400113,0764734793,0819302659,399,Data,9151,BTS-004
004178623858400114,0373649324,0780744781,712,Data,21114,BTS-004
004178623858400115,0340571020,0396794847,1464,Call,7426,BTS-004
004178623858400116,0963807795,0374466051,0,SMS,250,BTS-004
004178623858400117,0858650185,0979724499,679,Call,4480,BTS-004
004178623858400118,0932223311,0919306794,0,SMS,250,BTS-004
004178623858400119,0763244894,0852373542,0,SMS,500,BTS-004
004178623858400120,0764900397,0320205336,1706,Call,5095,BTS-004
004178623858400121,0785295362,0960133892,0,SMS,250,BTS-004
004178623858400122,0854536409,0791962034,577,Data,30033,BTS-004
004178623858400123,0948386737,0378272021,0,SMS,250,BTS-004
004178623858400124,0851291034,0390947245,451,Data,19024,BTS-004
004178623858400125,0968572953,0764532386,1471,Data,50991,BTS-004
004178623858400126,0967795338,0829216598,0,SMS,500,BTS-004
004178623858400127,0382098114,0982943956,184,Call,745,BTS-004
004178623858400128,0392390601,0844299325,1675,Data,95738,BTS-004
004178623858400129,0781198639,0975078997,0,SMS,350,BTS-004
004178623858400130,0929515322,0989549419,1673,Data,86116,BTS-004
004178623858400131,0371336239,0881536905,0,SMS,500,BTS-004
004178623858400132,0350299468,0971156336,848,Call,4943,BTS-004
004178623858400133,0922610842,0320102908,686,Call,3710,BTS-004
004178623858400134,0848266155,0395385539,290,Data,10335,BTS-004
