005178623858400000,0850019896,0987615518,35,Data,777,BTS-005
005178623858400001,0336300794,0906546419,87,Data,2892,BTS-005
005178623858400002,0968609165,0384491731,1163,Call,3245,BTS-005
005178623858400003,0830691819,0938135885,0,SMS,500,BTS-005
005178623858400004,0353272489,0328162300,0,SMS,350,BTS-005
005178623858400005,0974641788,0769137636,855,Data,46391,BTS-005
005178623858400006,0365323708,0848883887,1762,Call,9864,BTS-005
005178623858400007,0356448204,0993402503,1382,Call,5572,BTS-005
005178623858400008,0933113485,0835240673,443,Call,2581,BTS-005
005178623858400009,0859579080,0948573409,1585,Data,52787,BTS-005
005178623858400010,0853851130,0903440471,678,Data,22508,BTS-005
005178623858400011,0818142905,0788377397,111,Call,387,BTS-005
005178623858400012,0919100431,0850309381,502,Call,3022,BTS-005
005178623858400013,0984222208,0798752601,0,SMS,500,BTS-005
005178623858400014,0925853779,0709435779,730,Call,1954,BTS-005
005178623858400015,0845255023,0961717487,439,Call,1463,BTS-005
005178623858400016,0890445603,0882500670,685,Call,4132,BTS-005
005178623858400017,0812246668,0907565325,0,SMS,250,BTS-005
005178623858400018,0345714188,0972205333,901,Call,3411,BTS-005
005178623858400019,0331429416,0942520673,688,Call,1943,BTS-005
005178623858400020,0903281199,0370075642,1103,Data,55846,BTS-005
005178623858400021,0795920612,0859247122,1752,Data,87526,BTS-005
005178623858400022,0821117587,0895225683,671,Call,2813,BTS-005
005178623858400023,0386043941,0828033901,220,Call,604,BTS-005
005178623858400024,0357162577,0967934895,1705,Data,83651,BTS-005
005178623858400025,0938233179,0970145995,860,Call,2606,BTS-005
005178623858400026,0924711431,0387504988,1733,Call,9081,BTS-005
005178623858400027,0391993151,0760994038,766,Data,29006,BTS-005
005178623858400028,0377415112,0906098368,463,Data,23632,BTS-005
005178623858400029,0813446878,0350962640,1036,Call,3859,BTS-005
005178623858400030,0895868356,0896833774,1517,Call,6137,BTS-005
005178623858400031,0969429245,0342439880,964,Data,20886,BTS-005
005178623858400032,0924873025,0918989067,1301,Data,36183,BTS-005
005178623858400033,0988661365,0702306602,788,Call,3139,BTS-005
005178623858400034,0819313296,0920856453,1256,Call,7500,BTS-005
005178623858400035,0381955830,0830959518,679,Call,4290,BTS-005
005178623858400036,0982114926,0880865897,1517,Call,9248,BTS-005
005178623858400037,0770223735,0826565865,399,Call,1326,BTS-005
005178623858400038,0328788524,0918220670,1228,Call,4597,BTS-005
005178623858400039,0341623687,0942797775,1602,Call,8590,BTS-005
005178623858400040,0373926060,0382273948,128,Call,547,BTS-005
005178623858400041,0784474066,0820216980,1459,Call,4134,BTS-005
005178623858400042,0845819632,0842276078,916,Call,3113,BTS-005
005178623858400043,0849438579,0943202084,954,Call,3182,BTS-005
005178623858400044,0886657246,0852268509,824,Data,48029,BTS-005
005178623858400045,0353839863,0340771696,653,Call,2660,BTS-005
005178623858400046,0776993703,0979646712,0,SMS,500,BTS-005
005178623858400047,0898812894,0914521637,0,SMS,500,BTS-005
005178623858400048,0372191172,0357468070,1179,Call,6834,BTS-005
005178623858400049,0928205530,0365537029,1500,Call,8343,BTS-005
005178623858400050,0704093717,0776889508,1529,Call,9064,BTS-005
005178623858400051,0370563804,0880907144,0,SMS,500,BTS-005
005178623858400052,0765678139,0816890234,118,Data,4859,BTS-005
005178623858400053,0380525971,0815218308,316,Call,1969,BTS-005
005178623858400054,0915896544,0881906715,1034,Data,44780,BTS-005
005178623858400055,0704136412,0886780820,609,Data,23165,BTS-005
005178623858400056,0799479406,0760964938,0,SMS,500,BTS-005
005178623858400057,0334026568,0921138036,0,SMS,250,BTS-005
005178623858400058,0389014820,0893578388,0,SMS,250,BTS-005
005178623858400059,0823929100,0344352862,735,Data,17221,BTS-005
005178623858400060,0932090272,0377390956,0,SMS,350,BTS-005
005178623858400061,0854065784,0832311517,0,SMS,250,BTS-005
005178623858400062,0775159614,0816318462,662,Call,4137,BTS-005
005178623858400063,0793669164,0788889801,473,Data,27574,BTS-005
005178623858400064,0797352376,0973619107,68,Data,3906,BTS-005
005178623858400065,0902155612,0898914621,1677,Call,6316,BTS-005
005178623858400066,0987629074,0824392040,841,Call,4627,BTS-005
005178623858400067,0815888408,0775484239,263,Data,15142,BTS-005
005178623858400068,0342545815,0783520809,1108,Call,5645,BTS-005
005178623858400069,0918907992,0891438195,1653,Call,9674,BTS-005
005178623858400070,0964764863,0986016141,845,Call,3726,BTS-005
005178623858400071,0893684161,0859667987,0,SMS,350,BTS-005
005178623858400072,0837134737,0946923414,1479,Call,6891,BTS-005
005178623858400073,0931532646,0883695036,1466,Data,47234,BTS-005
005178623858400074,0830563257,0939646262,1441,Data,56590,BTS-005
005178623858400075,0393490761,0816205158,1284,Call,8086,BTS-005
005178623858400076,0345265687,0829202251,12,Data,444,BTS-005
005178623858400077,0920809586,0905130540,1094,Call,3511,BTS-005
005178623858400078,0901079904,0846120268,930,Call,3896,BTS-005
005178623858400079,0831414732,0934834643,393,Call,1028,BTS-005
005178623858400080,0359658916,0799997642,123,Call,735,BTS-005
005178623858400081,0356364949,0361909358,1628,Call,6863,BTS-005
005178623858400082,0341771962,0341527379,0,SMS,500,BTS-005
005178623858400083,0973211304,0328832464,1543,Data,86478,BTS-005
005178623858400084,0345974793,0346153329,1534,Call,7887,BTS-005
005178623858400085,0844450252,0947652145,0,SMS,500,BTS-005
005178623858400086,0387623231,0398098553,0,SMS,350,BTS-005
005178623858400087,0934705355,0856139430,427,Data,21971,BTS-005
005178623858400088,0349990812,0981385861,1251,Data,57588,BTS-005
005178623858400089,0784035595,0973590293,28,Data,1442,BTS-005
005178623858400090,0795025976,0321333836,726,Call,4460,BTS-005
005178623858400091,0331433742,0326890336,1465,Data,55000,BTS-005
005178623858400092,0849925460,0388738800,265,Call,1697,BTS-005
005178623858400093,0916591566,0377619929,1103,Call,7300,BTS-005
005178623858400094,0997589379,0380018634,152,Data,5971,BTS-005
005178623858400095,0356774730,0928580395,1354,Call,6142,BTS-005
005178623858400096,0346705857,0774698467,891,Call,4893,BTS-005
005178623858400097,0922833116,0910387271,1198,Call,4385,BTS-005
005178623858400098,0982714909,0359147837,0,SMS,250,BTS-005
005178623858400099,0963820243,0786316231,1218,Call,4698,BTS-005
005178623858400100,0855701722,0967330149,698,Call,3130,BTS-005
005178623858400101,0993416955,0338538636,1335,Call,8474,BTS-005
005178623858400102,0765373156,0945818456,1272,Call,5066,BTS-005
005178623858400103,0851000344,0394953180,1085,Data,44834,BTS-005
005178623858400104,0782372746,0894984406,0,SMS,350,BTS-005
005178623858400105,0922735259,0981424582,1100,Call,3628,BTS-005
005178623858400106,0823949394,0828525687,1598,Data,62882,BTS-005
005178623858400107,0909552504,0993297781,0,SMS,350,BTS-005
005178623858400108,0904499667,0909404237,1600,Call,6911,BTS-005
005178623858400109,0983986513,0987228250,254,Call,1632,BTS-005
005178623858400110,0891107171,0780177839,544,Call,2863,BTS-005
005178623858400111,0338185333,0353970217,1513,Call,8490,BTS-005
005178623858400112,0841534116,0385672065,1276,Data,36531,BTS-005
005178623858400113,0913774281,0922334716,0,SMS,350,BTS-005
005178623858400114,0344299381,0398405360,683,Call,3355,BTS-005
005178623858400115,0857238244,0971831498,1165,Data,27843,BTS-005
005178623858400116,0337604601,0982513321,917,Call,5625,BTS-005
005178623858400117,0904934525,0960917889,1627,Data,87767,BTS-005
005178623858400118,0936976064,0326254836,490,Call,2264,BTS-005
005178623858400119,0381714750,0901098514,1117,Call,3892,BTS-005
005178623858400120,0842404432,0943244829,354,Call,1253,BTS-005
005178623858400121,0970169468,0945083302,797,Call,5170,BTS-005
005178623858400122,0924135922,0995272079,0,SMS,500,BTS-005
005178623858400123,0906607390,0961242041,1622,Call,10805,BTS-005
005178623858400124,0852508608,0377496241,641,Data,15720,BTS-005
005178623858400125,0989063200,0396465179,0,SMS,350,BTS-005
005178623858400126,0770127230,0365562533,43,Call,213,BTS-005
005178623858400127,0970792569,0827601652,784,Call,4909,BTS-005
005178623858400128,0824998111,0906018487,0,SMS,350,BTS-005
005178623858400129,0928562697,0888983967,412,Data,24056,BTS-005
005178623858400130,0766149487,0335292065,164,Data,5277,BTS-005
005178623858400131,0377667058,0768658288,178,Call,503,BTS-005
005178623858400132,0989558346,0990998150,1652,Data,94659,BTS-005
005178623858400133,0390677927,0811118008,1262,Call,5051,BTS-005
005178623858400134,0974946136,0838694664,897,Call,3617,BTS-005
005178623858400135,0847914288,0843402579,1050,Data,38019,BTS-005
005178623858400136,0946454397,0907167607,1532,Data,40054,BTS-005
005178623858400137,0966945356,0850224049,0,SMS,250,BTS-005
005178623858400138,0841395064,0984442356,577,Data,12136,BTS-005
005178623858400139,0934508349,0854131116,761,Call,4303,BTS-005
005178623858400140,0983830346,0966462137,0,SMS,350,BTS-005
005178623858400141,0934561463,0783331548,636,Call,2167,BTS-005
005178623858400142,0938114011,0932575943,982,Data,25377,BTS-005
005178623858400143,0762795126,0384947151,1013,Call,4697,BTS-005
005178623858400144,0827035650,0941538307,190,Data,8591,BTS-005
005178623858400145,0849235360,0920313958,40,Call,102,BTS-005
005178623858400146,0768547865,0830020798,936,Call,6068,BTS-005
005178623858400147,0882881014,0761902110,267,Data,12394,BTS-005
005178623858400148,0856407224,0912444592,1349,Data,44907,BTS-005
005178623858400149,0337332159,0811290275,450,Call,1420,BTS-005
005178623858400150,0365175864,0771704320,1063,Call,3542,BTS-005
005178623858400151,0377731357,0321396462,750,Call,3114,BTS-005
005178623858400152,0895406610,0815000696,826,Call,4820,BTS-005
005178623858400153,0356376405,0788524159,1756,Call,9807,BTS-005
005178623858400154,0324692770,0365666906,0,SMS,500,BTS-005
005178623858400155,0791907475,0357477825,1603,Call,4159,BTS-005
005178623858400156,0384760061,0911921912,0,SMS,500,BTS-005
005178623858400157,0332289430,0929928617,225,Call,1449,BTS-005
005178623858400158,0398375716,0853263837,0,SMS,350,BTS-005
005178623858400159,0978841961,0811588021,568,Call,1856,BTS-005
005178623858400160,0373189275,0917363331,679,Call,1867,BTS-005
005178623858400161,0888073913,0761206570,193,Call,1255,BTS-005
005178623858400162,0327656603,0337216048,0,SMS,350,BTS-005
005178623858400163,0770315003,0793902116,798,Data,34563,BTS-005
005178623858400164,0394162010,0931608916,590,Call,3261,BTS-005
005178623858400165,0708889976,0995430933,0,SMS,500,BTS-005
005178623858400166,0371303932,0773598677,1090,Call,6925,BTS-005
005178623858400167,0840647361,0883696235,695,Call,2249,BTS-005
005178623858400168,0396499315,0327741296,1035,Data,52976,BTS-005
005178623858400169,0981332996,0783542418,1686,Data,36744,BTS-005
005178623858400170,0329444696,0904513902,407,Data,10118,BTS-005
005178623858400171,0816774084,0335398555,514,Call,2439,BTS-005
005178623858400172,0818173557,0365945090,1224,Call,5390,BTS-005
005178623858400173,0917455743,0975198527,637,Call,2899,BTS-005
005178623858400174,0962032215,0851238758,635,Call,1668,BTS-005
005178623858400175,0396103087,0340453284,0,SMS,500,BTS-005
005178623858400176,0781072612,0971595461,879,Call,5688,BTS-005
005178623858400177,0976260598,0786372748,1580,Call,9779,BTS-005
005178623858400178,0930978754,0371155696,1323,Call,8217,BTS-005
005178623858400179,0815838031,0996699012,0,SMS,500,BTS-005
005178623858400180,0843840314,0329754448,1292,Data,54611,BTS-005
005178623858400181,0394199322,0380864361,1509,Data,41384,BTS-005
005178623858400182,0887080658,0777824285,1683,Call,4534,BTS-005
005178623858400183,0356474392,0765995750,664,Data,30685,BTS-005
005178623858400184,0351829492,0888132471,0,SMS,500,BTS-005
005178623858400185,0365552404,0326785418,725,Data,28938,BTS-005
005178623858400186,0991122007,0917287255,1124,Data,63169,BTS-005
005178623858400187,0971179967,0378779516,1569,Call,9869,BTS-005
005178623858400188,0908763700,0361826486,471,Call,1257,BTS-005
005178623858400189,0994949855,0342887014,309,Call,2022,BTS-005
005178623858400190,0323400585,0771078513,1015,Call,6094,BTS-005
005178623858400191,0812934862,0344922632,243,Data,9581,BTS-005
005178623858400192,0839342808,0976955604,5,Call,20,BTS-005
005178623858400193,0762692365,0949716819,769,Data,23532,BTS-005
005178623858400194,0785185049,0334707307,5,Call,21,BTS-005
005178623858400195,0926020161,0347769368,710,Call,1897,BTS-005
005178623858400196,0976019667,0962474253,857,Data,19596,BTS-005
005178623858400197,0814165505,0909410478,0,SMS,350,BTS-005
005178623858400198,0855816268,0830140525,38,Data,2236,BTS-005
005178623858400199,0904623042,0858552405,393,Call,1660,BTS-005
005178623858400200,0940794104,0763336306,1465,Data,43647,BTS-005
005178623858400201,0915105440,0859637743,1565,Data,90092,BTS-005
005178623858400202,0390209040,0964639961,876,Call,5017,BTS-005
005178623858400203,0993854503,0992950185,66,Call,229,BTS-005
005178623858400204,0387057811,0355522077,0,SMS,350,BTS-005
