001178623858400000,0771275529,0760241261,0,SMS,250,BTS-001
001178623858400001,0369261808,0884656627,897,Call,5968,BTS-001
001178623858400002,0775055720,0342066989,539,Data,24241,BTS-001
001178623858400003,0328835775,0343642684,1502,Call,5153,BTS-001
001178623858400004,0998075644,0390324332,0,SMS,350,BTS-001
001178623858400005,0346823327,0811444213,490,Data,17022,BTS-001
001178623858400006,0846955514,0345316207,722,Data,15294,BTS-001
001178623858400007,0915159798,0381320165,993,Call,6055,BTS-001
001178623858400008,0341273422,0761801685,1542,Call,7041,BTS-001
001178623858400009,0933225530,0769802589,1043,Call,2900,BTS-001
001178623858400010,0760386747,0854112557,989,Call,6011,BTS-001
001178623858400011,0374086179,0394361343,426,Call,1577,BTS-001
001178623858400012,0840066639,0961328067,729,Data,20468,BTS-001
001178623858400013,0769990955,0911731661,0,SMS,350,BTS-001
001178623858400014,0922159564,0380673980,1728,Call,4807,BTS-001
001178623858400015,0396466298,0706490863,0,SMS,350,BTS-001
001178623858400016,0926047467,0763428782,0,SMS,350,BTS-001
001178623858400017,0856654714,0979819909,892,Call,4017,BTS-001
001178623858400018,0992465185,0850493616,1119,Call,3322,BTS-001
001178623858400019,0368520453,0825149835,90,Data,3945,BTS-001
001178623858400020,0777295809,0825602027,95,Call,421,BTS-001
001178623858400021,0789874326,0911245289,1032,Call,5708,BTS-001
001178623858400022,0365008483,0336067605,530,Call,2350,BTS-001
001178623858400023,0859380842,0348457201,0,SMS,350,BTS-001
001178623858400024,0367523529,0912213264,1461,Call,6462,BTS-001
001178623858400025,0923682968,0328304578,615,Data,23123,BTS-001
001178623858400026,0342209499,0946152737,648,Data,28815,BTS-001
001178623858400027,0709454294,0384846940,16,Data,564,BTS-001
001178623858400028,0909870203,0815765545,450,Call,1741,BTS-001
001178623858400029,0898315582,0326912293,1182,Call,3295,BTS-001
001178623858400030,0780421579,0386574447,1695,Data,99656,BTS-001
001178623858400031,0986724407,0356897060,1032,Data,53015,BTS-001
001178623858400032,0995411842,0852355699,890,Call,3175,BTS-001
001178623858400033,0852609577,0324062955,326,Data,15132,BTS-001
001178623858400034,0895735560,0704735720,1369,Call,6431,BTS-001
001178623858400035,0997734780,0762796267,1697,Call,4950,BTS-001
001178623858400036,0705134488,0910472544,1145,Call,5387,BTS-001
001178623858400037,0989481343,0782561990,0,SMS,500,BTS-001
001178623858400038,0788084708,0884575959,1017,Call,4114,BTS-001
001178623858400039,0829604663,0969811945,0,SMS,250,BTS-001
001178623858400040,0880104218,0788138895,1355,Call,7770,BTS-001
001178623858400041,0398462564,0344632363,398,Data,16441,BTS-001
001178623858400042,0771243897,0702942055,1762,Call,5079,BTS-001
001178623858400043,0841515939,0899404434,0,SMS,350,BTS-001
001178623858400044,0790599294,0769422540,0,SMS,250,BTS-001
001178623858400045,0350398763,0915688164,744,Call,4169,BTS-001
001178623858400046,0399084089,0979673705,794,Data,32261,BTS-001
001178623858400047,0893329172,0383769101,0,SMS,250,BTS-001
001178623858400048,0813331255,0838539536,638,Call,2805,BTS-001
001178623858400049,0884928373,0972049265,0,SMS,250,BTS-001
001178623858400050,0776984968,0936606548,1150,Call,6407,BTS-001
001178623858400051,0983137444,0326432688,715,Data,33897,BTS-001
001178623858400052,0703912557,0991613484,905,Data,34469,BTS-001
001178623858400053,0991070545,0373402875,653,Call,3640,BTS-001
001178623858400054,0796422925,0910417273,1706,Call,8240,BTS-001
001178623858400055,0883182573,0887429072,1113,Call,3018,BTS-001
001178623858400056,0339658519,0847617346,1536,Data,42414,BTS-001
001178623858400057,0944340089,0934392472,0,SMS,250,BTS-001
001178623858400058,0933016584,0799264589,1174,Call,4651,BTS-001
001178623858400059,0970920031,0827786093,89,Call,361,BTS-001
001178623858400060,0895673280,0834933450,1042,Call,3878,BTS-001
001178623858400061,0823274066,0905626068,949,Data,19480,BTS-001
001178623858400062,0393354998,0942403453,1399,Call,5183,BTS-001
001178623858400063,0881657170,0832934426,1503,Data,66319,BTS-001
001178623858400064,0964354270,0846787187,76,Call,284,BTS-001
001178623858400065,0992689918,0998163985,1050,Call,4442,BTS-001
001178623858400066,0397454634,0783244214,1461,Call,5396,BTS-001
001178623858400067,0931159482,0824744343,742,Call,3308,BTS-001
001178623858400068,0373575608,0342108322,1231,Data,66498,BTS-001
001178623858400069,0392356734,0326281074,1312,Call,7811,BTS-001
001178623858400070,0780957900,0948622804,1025,Call,6481,BTS-001
001178623858400071,0986149179,0923915857,1511,Call,4701,BTS-001
001178623858400072,0343570776,0345739214,44,Data,1323,BTS-001
001178623858400073,0769585730,0895631142,1706,Call,10496,BTS-001
001178623858400074,0980217357,0851952265,512,Call,1826,BTS-001
001178623858400075,0921212502,0933787484,1692,Call,11243,BTS-001
001178623858400076,0908724085,0795135243,406,Call,1909,BTS-001
001178623858400077,0384457619,0351245181,1789,Call,11841,BTS-001
001178623858400078,0828691332,0364988644,378,Call,1550,BTS-001
001178623858400079,0933398963,0858759798,1544,Call,6560,BTS-001
001178623858400080,0847570315,0920006310,160,Data,4732,BTS-001
001178623858400081,0780278388,0817303428,0,SMS,350,BTS-001
001178623858400082,0810366022,0994421383,0,SMS,500,BTS-001
001178623858400083,0363965044,0792201942,1392,Call,5378,BTS-001
001178623858400084,0372552923,0789917175,582,Call,3766,BTS-001
001178623858400085,0361549335,0793713578,0,SMS,500,BTS-001
001178623858400086,0777866743,0901640503,0,SMS,250,BTS-001
001178623858400087,0858053203,0327227147,368,Call,2193,BTS-001
001178623858400088,0708719388,0944317488,161,Data,4457,BTS-001
001178623858400089,0784534522,0902931328,0,SMS,250,BTS-001
001178623858400090,0350846003,0986718078,1061,Data,63080,BTS-001
001178623858400091,0769916936,0981634567,499,Call,3202,BTS-001
001178623858400092,0326410829,0937432934,1702,Call,11278,BTS-001
001178623858400093,0816446337,0323025349,643,Data,14630,BTS-001
001178623858400094,0849314132,0893081113,1732,Call,5054,BTS-001
001178623858400095,0810687505,0982161879,0,SMS,250,BTS-001
001178623858400096,0338204664,0900971383,518,Data,28687,BTS-001
001178623858400097,0328239309,0993030130,1413,Call,5929,BTS-001
001178623858400098,0981490195,0703506294,1342,Data,55718,BTS-001
001178623858400099,0356566134,0791421064,675,Call,3651,BTS-001
001178623858400100,0946624939,0793572298,945,Call,5545,BTS-001
001178623858400101,0927655450,0337777128,381,Call,1751,BTS-001
001178623858400102,0776244235,0854252490,0,SMS,500,BTS-001
001178623858400103,0771478441,0915567812,1656,Call,5269,BTS-001
001178623858400104,0984126526,0931903888,1282,Call,5230,BTS-001
001178623858400105,0777567640,0976220995,1472,Call,7915,BTS-001
001178623858400106,0771998142,0700025825,1255,Data,34070,BTS-001
001178623858400107,0995414224,0771218651,47,Call,280,BTS-001
001178623858400108,0778801810,0357235154,928,Call,3383,BTS-001
001178623858400109,0784160999,0782484414,530,Call,2689,BTS-001
001178623858400110,0789438456,0383995971,225,Data,6292,BTS-001
001178623858400111,0991687587,0927458503,368,Call,2346,BTS-001
001178623858400112,0882930092,0839344441,0,SMS,500,BTS-001
001178623858400113,0931681079,0895246758,1729,Call,6546,BTS-001
001178623858400114,0859689865,0771591300,1609,Data,86875,BTS-001
001178623858400115,0321822174,0337613910,891,Call,4145,BTS-001
001178623858400116,0362606379,0352966889,1066,Call,3495,BTS-001
001178623858400117,0832145393,0820039942,12,Call,74,BTS-001
001178623858400118,0390430132,0966504940,63,Call,199,BTS-001
001178623858400119,0773458265,0824625618,651,Call,3956,BTS-001
001178623858400120,0830913086,0379017955,0,SMS,250,BTS-001
001178623858400121,0384266336,0886863445,521,Call,3032,BTS-001
001178623858400122,0787732774,0323105265,172,Call,486,BTS-001
001178623858400123,0371640910,0897875503,132,Call,436,BTS-001
001178623858400124,0930509160,0332011091,1644,Call,5474,BTS-001
001178623858400125,0928321877,0923833770,998,Data,52530,BTS-001
001178623858400126,0941358412,0391330859,687,Data,22524,BTS-001
001178623858400127,0766984206,0901535254,1177,Call,4636,BTS-001
001178623858400128,0340986299,0933652740,1734,Call,10243,BTS-001
001178623858400129,0831250502,0791121213,1678,Data,98808,BTS-001
001178623858400130,0380279246,0362984366,1737,Call,5510,BTS-001
001178623858400131,0882034319,0846996751,0,SMS,250,BTS-001
001178623858400132,0776104699,0358590001,434,Data,21175,BTS-001
001178623858400133,0843728302,0968362127,723,Call,2925,BTS-001
001178623858400134,0919058891,0762040164,480,Call,2604,BTS-001
001178623858400135,0792147782,0785084263,0,SMS,350,BTS-001
001178623858400136,0779041490,0938657964,728,Call,2016,BTS-001
001178623858400137,0924194301,0394344185,656,Call,2064,BTS-001
001178623858400138,0829257837,0935708157,0,SMS,250,BTS-001
001178623858400139,0350243675,0388531429,955,Call,3234,BTS-001
001178623858400140,0824064126,0916485786,1388,Call,6339,BTS-001
001178623858400141,0775133942,0988751904,1040,Call,3806,BTS-001
001178623858400142,0977134851,0985069019,392,Call,1354,BTS-001
001178623858400143,0929295831,0855352284,242,Data,11183,BTS-001
001178623858400144,0899663704,0780753145,1019,Call,4593,BTS-001
001178623858400145,0796356067,0788482680,369,Call,2407,BTS-001
001178623858400146,0931989061,0905989514,1353,Call,5179,BTS-001
001178623858400147,0962418170,0919302185,944,Data,44600,BTS-001
001178623858400148,0906784829,0814265010,446,Call,2196,BTS-001
001178623858400149,0330493475,0896035376,1483,Call,3717,BTS-001
001178623858400150,0977789578,0906427699,1119,Data,29810,BTS-001
001178623858400151,0831085089,0811981480,534,Call,3374,BTS-001
001178623858400152,0968610105,0845861319,1032,Call,6826,BTS-001
001178623858400153,0347891027,0857402464,216,Data,5504,BTS-001
001178623858400154,0881497939,0838951504,400,Data,22775,BTS-001
001178623858400155,0821320340,0382298990,326,Call,1415,BTS-001
001178623858400156,0345181424,0766915336,1417,Call,8781,BTS-001
001178623858400157,0911867283,0985192405,1354,Call,5640,BTS-001
001178623858400158,0986911442,0824454176,1747,Data,78915,BTS-001
001178623858400159,0941419385,0905669621,1731,Data,83363,BTS-001
001178623858400160,0913720529,0922201567,0,SMS,500,BTS-001
001178623858400161,0823026630,0981650672,0,SMS,250,BTS-001
001178623858400162,0836256629,0900647786,962,Call,6189,BTS-001
001178623858400163,0913670792,0925799905,1101,Call,3959,BTS-001
001178623858400164,0991572481,0981012020,886,Call,4874,BTS-001
001178623858400165,0763568540,0963098258,237,Data,13993,BTS-001
001178623858400166,0775685407,0948435264,1077,Call,4071,BTS-001
001178623858400167,0947734858,0921094664,1137,Call,6356,BTS-001
001178623858400168,0899867957,0381492679,1624,Data,45577,BTS-001
001178623858400169,0961172424,0330166527,403,Data,16994,BTS-001
001178623858400170,0890451578,0333414920,404,Call,2554,BTS-001
001178623858400171,0772101402,0823035021,629,Call,1904,BTS-001
001178623858400172,0979586645,0897375695,438,Call,2658,BTS-001
001178623858400173,0859177638,0394539602,1052,Call,4052,BTS-001
001178623858400174,0826732846,0346553237,1312,Call,6797,BTS-001
001178623858400175,0979100824,0790441023,1206,Data,31868,BTS-001
001178623858400176,0785710094,0851066747,0,SMS,350,BTS-001
001178623858400177,0776394402,0837584113,1767,Data,56947,BTS-001
001178623858400178,0965351647,0977767614,0,SMS,350,BTS-001
001178623858400179,0977211148,0824145714,465,Call,2522,BTS-001
001178623858400180,0352579308,0920611017,762,Call,3543,BTS-001
001178623858400181,0797745070,0851076433,1647,Call,7906,BTS-001
001178623858400182,0917740314,0927418508,0,SMS,350,BTS-001
001178623858400183,0388341990,0394930747,1112,Call,6881,BTS-001
001178623858400184,0926496169,0909042751,1014,Call,5068,BTS-001
001178623858400185,0922782042,0329258378,0,SMS,250,BTS-001
001178623858400186,0893085133,0975324747,960,Call,2720,BTS-001
001178623858400187,0998928886,0385199781,1798,Call,11637,BTS-001
001178623858400188,0707548645,0976111591,776,Call,3287,BTS-001
001178623858400189,0795565176,0826815240,711,Call,4672,BTS-001
001178623858400190,0842551919,0939769692,401,Call,2565,BTS-001
001178623858400191,0778120439,0978855047,1517,Data,82869,BTS-001
001178623858400192,0921065933,0833299377,1398,Call,4705,BTS-001
001178623858400193,0923897350,0708131530,0,SMS,350,BTS-001
001178623858400194,0923491552,0981673620,33,Call,110,BTS-001
001178623858400195,0938575911,0780862661,0,SMS,500,BTS-001
001178623858400196,0892845994,0366510260,737,Call,4206,BTS-001
001178623858400197,0799107085,0394083530,399,Data,17350,BTS-001
001178623858400198,0895245674,0812701441,666,Data,34901,BTS-001
001178623858400199,0818891554,0369110001,139,Data,6797,BTS-001
001178623858400200,0390554299,0764798330,1521,Call,4553,BTS-001
001178623858400201,0792320144,0987009644,492,Data,19970,BTS-001
001178623858400202,0327041863,0982432227,0,SMS,250,BTS-001
001178623858400203,0933507115,0706429707,1091,Call,7005,BTS-001
001178623858400204,0378168670,0998231586,1495,Call,6510,BTS-001
001178623858400205,0913812104,0768746274,111,Data,3616,BTS-001
001178623858400206,0361607394,0829592387,1269,Data,26873,BTS-001
001178623858400207,0817006468,0367465709,66,Data,1810,BTS-001
001178623858400208,0341694618,0774590515,173,Call,1066,BTS-001
001178623858400209,0391005869,0346464375,1354,Data,75040,BTS-001
001178623858400210,0990253624,0978741491,1188,Call,6356,BTS-001
001178623858400211,0967555055,0352906726,332,Call,2142,BTS-001
001178623858400212,0969395063,0965054813,0,SMS,500,BTS-001
001178623858400213,0361358572,0345213320,101,Call,573,BTS-001
001178623858400214,0904652699,0776821110,112,Call,434,BTS-001
001178623858400215,0907381733,0890973145,1064,Data,40720,BTS-001
001178623858400216,0762217610,0850391929,0,SMS,250,BTS-001
001178623858400217,0334123678,0948331191,164,Call,703,BTS-001
001178623858400218,0333367276,0849014162,936,Call,5693,BTS-001
001178623858400219,0898072544,0324735154,1217,Data,32746,BTS-001
001178623858400220,0342472638,0786472484,168,Call,429,BTS-001
001178623858400221,0364377127,0842300731,0,SMS,350,BTS-001
001178623858400222,0857913902,0811027578,146,Data,8352,BTS-001
001178623858400223,0856765907,0767866397,0,SMS,500,BTS-001
001178623858400224,0820034481,0778290376,1797,Data,86824,BTS-001
001178623858400225,0976530627,0364336696,1581,Data,32006,BTS-001
001178623858400226,0928904844,0786027357,1320,Call,7125,BTS-001
001178623858400227,0326917984,0703616202,572,Call,2080,BTS-001
001178623858400228,0770602741,0970562478,0,SMS,500,BTS-001
001178623858400229,0819796715,0794315162,1155,Call,3435,BTS-001
001178623858400230,0367431923,0965287759,225,Call,1178,BTS-001
001178623858400231,0323735885,0965432296,556,Call,2197,BTS-001
001178623858400232,0992476350,0940454530,1637,Call,9932,BTS-001
001178623858400233,0926258175,0378815753,557,Call,1530,BTS-001
001178623858400234,0394434818,0830584925,779,Call,4436,BTS-001
001178623858400235,0932226633,0856927792,1195,Data,38362,BTS-001
001178623858400236,0885153126,0383850704,897,Call,4269,BTS-001
001178623858400237,0859172189,0985046728,0,SMS,500,BTS-001
001178623858400238,0984302638,0835248780,1606,Data,69114,BTS-001
001178623858400239,0965355156,0891953834,1467,Data,33309,BTS-001
001178623858400240,0326079930,0900962200,1405,Call,6155,BTS-001
001178623858400241,0907009634,0766017442,1527,Call,8760,BTS-001
001178623858400242,0816049328,0831417536,1625,Call,4570,BTS-001
001178623858400243,0857830876,0335464137,35,Data,1763,BTS-001
001178623858400244,0842155111,0333359213,676,Data,30918,BTS-001
001178623858400245,0980922272,0984015256,1538,Call,9197,BTS-001
001178623858400246,0931426689,0336467302,607,Call,2315,BTS-001
001178623858400247,0893083124,0969568795,0,SMS,250,BTS-001
001178623858400248,0939228424,0854199952,1006,Call,4749,BTS-001
001178623858400249,0325806386,0345096021,653,Call,2234,BTS-001
001178623858400250,0823536336,0328649664,1426,Call,3761,BTS-001
001178623858400251,0963254986,0762583941,1292,Data,72782,BTS-001
001178623858400252,0338150555,0812926315,1034,Call,5022,BTS-001
001178623858400253,0788117491,0994674244,1560,Data,39171,BTS-001
001178623858400254,0930913968,0820274102,1093,Call,5856,BTS-001
001178623858400255,0371998410,0817913552,515,Call,2835,BTS-001
001178623858400256,0816277180,0810875192,1401,Call,8148,BTS-001
001178623858400257,0933785648,0832954358,1106,Call,5409,BTS-001
001178623858400258,0377034861,0772123805,1443,Call,5340,BTS-001
001178623858400259,0349505584,0704285224,331,Call,1696,BTS-001
001178623858400260,0970087275,0383246310,1709,Data,63650,BTS-001
001178623858400261,0797222108,0925504130,1171,Call,4710,BTS-001
001178623858400262,0901879384,0399126488,5,Data,219,BTS-001
001178623858400263,0348837195,0990555931,0,SMS,250,BTS-001
001178623858400264,0343396204,0831996738,376,Call,1222,BTS-001
001178623858400265,0367312071,0907578274,103,Call,489,BTS-001
001178623858400266,0383858837,0996272446,0,SMS,500,BTS-001
001178623858400267,0327085086,0907229879,0,SMS,500,BTS-001
001178623858400268,0912515838,0906429199,202,Call,1195,BTS-001
001178623858400269,0941007408,0380006446,1368,Data,30713,BTS-001
001178623858400270,0794535135,0974151098,886,Call,2515,BTS-001
001178623858400271,0943510616,0890959598,1442,Call,8846,BTS-001
001178623858400272,0910378438,0973073223,1676,Call,6778,BTS-001
001178623858400273,0700751193,0850008335,338,Call,2075,BTS-001
001178623858400274,0898812075,0897575005,616,Data,29016,BTS-001
001178623858400275,0978494660,0842872001,284,Call,1357,BTS-001
001178623858400276,0829110702,0926432160,1257,Call,6395,BTS-001
